"X_COORD","Y_COORD","BOUGUER","GRTOPISO","PROF_MOHO","S_DEPTH","TOPO_ISO","BENPENTE","DIST_SEIS","DIST_SUBS","DIST_VOL","NBR_SEISM","DIST_112","DIST_135","DIST_157","DIST_180","DIST_22","DIST_45","DIST_67","DIST_90","AGE","ROCK","OR"
5207901.5,-2956943.8,-126.0,0.0019,50846.5,-82.0,66.0,0.0395,20999.31,129328.01,100765.61,0.0,3550.341,249381.89,47827.875,44689.34,60518.31,12862.202,53292.094,146207.39,"PALEOZOIC","SEDIMENTARY","STERILE"
5143385.0,-3153101.0,-88.0,0.0019,49340.3,-69.0,60.0,0.0507,4756.102,131869.2,191660.03,19.0,201846.6,42951.758,129580.53,45774.53,23298.621,193039.42,213094.66,150930.3,"PALEOZOIC","VOLCANIC","STERILE"
5295023.5,-2683598.8,-317.0,-0.0011,59631.3,-68.0,-85.0,0.023,6265.2007,200534.27,50515.926,15.0,255589.1,216149.89,62508.605,56305.016,18591.719,9251.986,74737.54,84201.31,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5152562.0,-2810106.8,10.0,0.0029,45488.5,-46.0,53.0,0.0188,3723.5085,68113.875,191583.42,17.0,128493.87,361647.72,154838.3,15905.232,17235.047,18300.955,117151.65,10686.126,"PALEOZOIC","UNDIFFERENT","STERILE"
5152562.0,-2810106.8,10.0,0.0029,45488.5,-46.0,53.0,0.0188,3723.5085,68113.875,191583.42,17.0,128493.87,361647.72,154838.3,15905.232,17235.047,18300.955,117151.65,10686.126,"PALEOZOIC","UNDIFFERENT","STERILE"
5101354.0,-3430639.8,-69.0,0.0022,54113.0,-61.0,81.0,0.0337,5031.4053,130306.93,286412.97,29.0,481782.4,232954.08,62408.082,109255.016,9515.489,124902.4,336276.22,34546.2,"PROTEROZOIC","PLUTONIC","STERILE"
5078275.0,-3675991.0,-5.0,0.002,40294.7,-34.0,78.0,0.0259,1824.2332,134344.12,128195.27,130.0,714524.8,175731.36,199369.17,14244.616,68694.555,24535.299,341686.78,232911.81,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5211278.5,-2188760.5,12.0,0.0025,44073.9,-68.0,109.0,0.0372,1796.4507,109197.35,113710.3,14.0,104865.65,239727.84,24619.14,17949.941,11649.37,241621.52,10223.65,116507.625,"PROTEROZOIC","METAMORPHIC","STERILE"
5084872.0,-3613214.5,16.0,0.0029,43012.8,-32.0,108.0,0.0305,1465.3685,133349.67,146592.39,116.0,654477.7,222617.97,183497.23,11062.235,117784.86,87610.26,355112.7,172545.38,"PROTEROZOIC","PLUTONIC","STERILE"
5114116.0,-3615025.8,-38.0,0.0028,44366.3,-56.0,104.0,0.0334,825.5181,162586.5,122632.15,144.0,644439.3,207747.89,173971.27,12186.57,101092.49,92999.99,327688.78,163696.81,"PROTEROZOIC","PLUTONIC","STERILE"
5161978.0,-2765541.2,5.0,0.0031,50005.7,-44.0,68.0,0.0215,6265.3945,77482.85,188907.27,14.0,170888.48,371199.66,111929.125,60076.38,13203.689,32790.324,106636.31,48491.02,"PROTEROZOIC","PLUTONIC","STERILE"
5208904.5,-2853338.5,-120.0,0.0012,48453.1,-83.0,48.0,0.0272,11099.073,126261.625,140252.58,6.0,86474.01,290815.47,150761.12,48938.66,50604.99,26411.957,77446.21,50721.047,"PALEOZOIC","UNDIFFERENT","STERILE"
5272305.5,-2528068.2,-181.0,-1.0E-4,52817.1,-85.0,-14.0,0.0354,7922.251,165864.53,144242.56,10.0,119311.32,186428.62,65606.58,107764.86,22784.63,29132.434,125761.08,35934.176,"PROTEROZOIC","SEDIMENTARY","STERILE"
5146953.0,-2862296.5,30.0,0.0027,42726.4,-45.0,82.0,0.0171,4112.9478,65128.91,202500.4,16.0,80743.25,329629.6,158010.36,13584.47,6807.263,16772.979,136346.8,38770.156,"PROTEROZOIC","SEDIMENTARY","STERILE"
5378773.0,-2702557.8,-386.0,-9.0E-4,72204.5,-102.0,-97.0,0.0534,1998.6458,286315.78,1972.8336,7.0,242020.02,179255.53,123614.02,73660.51,59261.76,79958.0,51267.992,34422.586,"PROTEROZOIC","SEDIMENTARY","STERILE"
5152776.0,-2775958.2,11.0,0.0029,47330.7,-44.0,50.0,0.0205,1524.6349,68328.03,195401.4,12.0,161914.44,381525.75,125753.29,49618.8,20282.43,34472.29,114449.625,42337.34,"PROTEROZOIC","METAMORPHIC","STERILE"
5301833.0,-2324889.8,-242.0,0.0,62760.9,-123.0,-24.0,0.0511,343.351,189506.12,52118.883,56.0,66896.836,267466.53,9259.045,14277.304,8456.364,90435.81,54213.895,54703.89,"PALEOZOIC","SEDIMENTARY","STERILE"
5077917.5,-3642360.2,0.0,0.0022,42268.9,-32.0,87.0,0.0279,1435.171,130352.57,138282.67,151.0,683879.1,202010.97,212749.92,3188.4702,100015.18,58155.223,351209.16,201912.34,"PALEOZOIC","VOLCANIC","STERILE"
5166353.0,-3037405.2,-89.0,0.0017,42579.6,-58.0,54.0,0.0249,8884.588,109929.52,118591.414,19.0,84559.57,160353.64,59642.996,3949.0251,27403.854,75507.38,133762.5,214681.97,"PROTEROZOIC","PLUTONIC","STERILE"
5240390.5,-1960290.4,-346.0,-9.0E-4,68968.9,-63.0,-81.0,0.0571,929.2032,239611.05,3911.117,36.0,15286.789,17189.496,36483.395,5662.032,116366.31,373673.7,137912.05,51578.62,"PALEOZOIC","SEDIMENTARY","STERILE"
5173788.5,-3026116.0,-72.0,0.0021,46879.9,-58.0,68.0,0.0271,6978.3257,113263.3,110314.945,18.0,71435.09,173308.17,48508.16,5270.727,33393.887,62503.77,120483.72,204253.31,"PALEOZOIC","UNDIFFERENT","STERILE"
5413131.5,-2483729.2,-390.0,-7.0E-4,71104.7,-129.0,-89.0,0.0822,1639.1138,303959.6,7924.544,19.0,27240.594,73577.44,4746.17,11932.078,14727.373,43865.28,11484.348,9345.557,"PROTEROZOIC","SEDIMENTARY","STERILE"
5075405.5,-3339910.0,18.0,0.0033,42479.0,-50.0,114.0,0.0202,2093.2158,95454.17,379490.25,31.0,400283.78,152390.9,132147.53,109568.49,50421.85,159903.56,306362.94,10596.104,"PALEOZOIC","SEDIMENTARY","STERILE"
5340607.0,-2188934.0,-324.0,-3.0E-4,65460.9,-121.0,-49.0,0.0384,6085.0625,237482.78,32202.14,18.0,78075.99,147311.7,93846.805,3477.5205,21004.613,172266.22,68746.44,136802.05,"PROTEROZOIC","SEDIMENTARY","STERILE"
5030414.0,-3420225.2,11.0,0.0023,32439.2,-34.0,12.0,0.0186,1253.1425,58689.32,327699.3,135.0,490786.12,239596.02,134103.42,159385.98,81211.84,193339.69,385768.75,89714.05,"PALEOZOIC","VOLCANIC","STERILE"
5262782.0,-2004868.4,-334.0,-6.0E-4,69333.0,-128.0,-69.0,0.0503,3274.8276,230222.19,27592.996,40.0,53205.637,66417.82,41363.918,4179.4966,93221.24,335011.8,97690.24,59566.715,"PROTEROZOIC","SEDIMENTARY","STERILE"
5209485.5,-2334542.5,-10.0,0.0015,41626.7,-75.0,53.0,0.0076,3377.6335,96977.516,143960.06,9.0,34475.11,323813.25,88280.43,5179.9414,19333.008,115743.09,84329.234,38175.125,"PALEOZOIC","SEDIMENTARY","STERILE"
5079921.5,-3192263.2,0.0,0.0026,42157.7,-48.0,56.0,0.0314,5484.6772,85038.65,265227.6,25.0,261273.95,11209.936,199367.58,112995.05,38082.42,240981.12,270551.84,129306.77,"PALEOZOIC","VOLCANIC","STERILE"
5269603.5,-2535599.5,-184.0,-2.0E-4,48993.2,-85.0,-16.0,0.0309,3444.1997,163592.27,151234.78,12.0,127186.414,188723.39,73567.484,115477.875,20079.734,22856.383,133000.97,43935.434,"PROTEROZOIC","SEDIMENTARY","STERILE"
5229850.0,-2101146.5,-113.0,0.0016,49470.5,-69.0,63.0,0.049,1034.3143,156401.7,85811.04,20.0,35481.664,153002.95,67047.11,8758.932,97489.86,312996.84,63259.016,41003.312,"PALEOZOIC","UNDIFFERENT","STERILE"
5254247.5,-2593163.0,-136.0,0.001,50446.3,-83.0,15.0,0.0308,6739.9976,151514.06,132446.33,8.0,185434.78,210325.12,50934.85,81225.664,11050.929,34881.438,173928.92,103408.34,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5071700.0,-3415069.8,-9.0,0.0026,42808.8,-42.0,82.0,0.0259,1961.6888,99275.375,312404.88,91.0,473446.0,227578.9,94532.055,129278.234,41231.37,151754.5,349168.44,65739.57,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5115860.0,-3131921.8,0.0,0.0034,43536.9,-66.0,97.0,0.0341,2230.5676,98495.03,200424.33,21.0,191318.12,58325.996,141105.72,71002.77,7645.3105,182104.0,238748.86,175120.7,"PALEOZOIC","UNDIFFERENT","STERILE"
5097689.5,-3212466.8,-26.0,0.0029,46072.9,-49.0,83.0,0.0444,4079.2183,105980.77,265815.3,45.0,272600.34,23487.936,188028.67,94131.21,22672.076,215256.1,252635.98,103916.9,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5338572.0,-2203669.5,-324.0,-3.0E-4,65460.9,-117.0,-51.0,0.0322,3329.3262,234205.88,46844.0,24.0,92383.37,158666.19,86371.95,3066.5176,18641.615,165066.61,69501.47,130207.37,"PROTEROZOIC","SEDIMENTARY","STERILE"
5269778.0,-3019004.5,-309.0,0.0,68814.1,-118.0,-27.0,0.0335,6771.9575,201655.3,14808.567,6.0,38525.414,183519.02,43693.094,42363.688,25728.518,95016.91,79247.05,172647.44,"PALEOZOIC","UNDIFFERENT","STERILE"
5194781.5,-3073656.0,-144.0,0.0015,56490.1,-61.0,48.0,0.0382,7369.204,149546.03,102681.53,6.0,113520.93,133848.4,44927.008,13563.115,59282.277,107720.75,147619.8,234850.14,"PROTEROZOIC","PLUTONIC","STERILE"
5293808.5,-3015758.8,-337.0,-2.0E-4,71607.2,-118.0,-44.0,0.0248,14060.608,223663.34,12103.478,4.0,26324.41,159387.95,67567.12,35384.94,2559.4387,90646.89,83039.68,162248.12,"PROTEROZOIC","SEDIMENTARY","GISEMENT"
5100706.0,-3654386.5,-24.0,0.0024,40118.1,-60.0,94.0,0.0302,779.1157,154981.03,112599.97,191.0,685946.7,179216.16,215550.25,13673.75,98447.555,51636.242,325809.84,205246.98,"PROTEROZOIC","PLUTONIC","STERILE"
5316885.5,-2478197.2,-238.0,3.0E-4,54312.5,-107.0,-14.0,0.0366,1320.9924,207555.05,77424.95,52.0,55104.953,155017.58,18418.8,49606.027,5369.703,14265.941,92646.016,13027.21,"MESOZOIC","UNDIFFERENT","STERILE"
5167254.5,-2938021.5,-43.0,0.0021,43311.4,-48.0,68.0,0.0202,10079.212,88664.47,144402.6,16.0,14402.235,257223.2,82599.87,4072.368,19832.18,31805.281,91389.47,116143.17,"PALEOZOIC","UNDIFFERENT","STERILE"
5110564.0,-3190044.2,-41.0,0.0026,43652.7,-69.0,77.0,0.0478,3332.7188,114109.43,240889.38,15.0,247071.7,36.78851,169062.72,82365.56,7378.6587,215875.94,240067.75,120104.82,"PALEOZOIC","UNDIFFERENT","STERILE"
5182884.5,-2492945.5,79.0,0.0039,47165.2,-41.0,110.0,0.0178,2337.2217,74601.36,201403.8,12.0,126136.41,279651.22,108323.234,70301.87,5310.0083,53354.066,117573.03,92913.77,"PROTEROZOIC","SEDIMENTARY","STERILE"
5184117.5,-2475794.5,72.0,0.0034,45236.4,-41.0,100.0,0.0181,3169.843,74863.5,194998.03,15.0,109157.555,281956.62,97726.086,55374.67,6400.6816,62337.605,104156.45,76260.58,"PROTEROZOIC","METAMORPHIC","STERILE"
5097127.0,-3616475.2,-12.0,0.003,41554.3,-32.0,113.0,0.0322,3439.3982,145919.97,134773.61,154.0,652419.2,213812.75,181284.38,4216.827,115691.055,86300.34,342572.56,170596.7,"PALEOZOIC","SEDIMENTARY","STERILE"
5114876.0,-3445376.5,-102.0,0.0018,56373.7,-61.0,66.0,0.0342,3094.8777,145202.7,267891.88,14.0,490952.53,241655.45,48838.78,89283.94,5864.284,116472.6,336776.1,26430.225,"PALEOZOIC","VOLCANIC","STERILE"
5180742.0,-2514881.5,74.0,0.0039,46908.0,-36.0,110.0,0.017,6840.0303,73702.33,211869.64,6.0,147981.12,278789.78,121069.24,90805.15,4541.8604,45517.477,136300.08,105983.4,"PROTEROZOIC","METAMORPHIC","STERILE"
5308310.5,-2312264.5,-276.0,-4.0E-4,62760.9,-123.0,-42.0,0.0458,3232.0342,196245.27,42800.926,73.0,68149.41,261959.34,7525.714,2374.5334,15158.14,103567.41,63039.77,56909.99,"PROTEROZOIC","VOLCANIC","STERILE"
5255210.0,-2654649.2,-222.0,-4.0E-4,52160.4,-68.0,-42.0,0.0279,7580.0425,156423.69,96482.28,6.0,241818.25,232235.14,17302.549,24499.701,16442.61,21229.3,117867.5,124599.27,"PROTEROZOIC","PLUTONIC","STERILE"
5108805.0,-3204809.8,-35.0,0.0029,43652.7,-84.0,89.0,0.0478,7983.8945,115633.78,252575.14,41.0,261554.77,14899.066,174993.1,86327.52,10728.876,209765.38,241393.72,106850.25,"PALEOZOIC","VOLCANIC","STERILE"
5198031.0,-2592454.2,-39.0,0.0016,44129.3,-43.0,46.0,0.0259,6782.0605,95347.43,176253.73,9.0,214710.4,265062.66,42755.26,90249.625,5943.8086,7549.6167,198872.12,130918.87,"PROTEROZOIC","SEDIMENTARY","STERILE"
5069679.0,-3357792.0,90.0,0.0058,39688.3,-51.0,170.0,0.0178,5042.3896,91597.84,365795.97,32.0,419060.28,170794.83,123656.03,118046.695,52778.22,159371.1,319691.2,24170.041,"PALEOZOIC","UNDIFFERENT","STERILE"
5349070.5,-2737976.8,-355.0,-2.0E-4,71073.9,-105.0,-67.0,0.0379,4805.178,263338.03,2058.62,5.0,236404.4,224436.45,136952.28,111608.484,25090.852,73107.35,6211.726,12458.763,"PROTEROZOIC","SEDIMENTARY","STERILE"
5125079.0,-3188662.5,-99.0,0.002,49073.2,-69.0,57.0,0.0533,8283.894,127215.1,229656.16,11.0,241103.7,3620.4346,154677.64,67807.97,7200.8813,204154.3,225673.1,117668.16,"PALEOZOIC","UNDIFFERENT","STERILE"
5168791.5,-2617197.8,35.0,0.0034,35045.6,-36.0,74.0,0.0252,4930.616,67578.89,190628.83,19.0,250422.84,299072.75,46416.14,89551.78,26842.168,11440.806,193970.17,168912.4,"PROTEROZOIC","METAMORPHIC","STERILE"
5304864.5,-2233524.8,-251.0,0.0,64577.1,-117.0,-17.0,0.0301,3274.5576,198087.98,82977.234,28.0,86173.2,203670.25,42657.824,10369.253,18990.16,175847.44,59862.223,85700.16,"PALEOZOIC","UNDIFFERENT","STERILE"
5237593.0,-2425376.5,-58.0,0.0019,43139.7,-59.0,63.0,0.0201,9955.063,125404.07,134500.1,2.0,51876.76,249496.22,24279.633,19520.693,2748.3733,43853.547,30697.87,22959.78,"PALEOZOIC","SEDIMENTARY","STERILE"
5061863.5,-3379909.2,82.0,0.0049,39271.2,-51.0,145.0,0.0188,3141.6453,86055.15,348462.22,68.0,442505.75,193763.23,117164.44,129935.06,56422.746,162479.25,337520.5,44361.367,"PALEOZOIC","UNDIFFERENT","STERILE"
5087942.5,-3592553.2,-4.0,0.0029,43828.7,-30.0,110.0,0.0322,2750.8884,133767.75,157116.12,116.0,634460.2,239273.42,163816.5,4603.3564,96897.99,108464.56,361033.44,152737.6,"PROTEROZOIC","PLUTONIC","STERILE"
5106161.0,-3243935.8,-67.0,0.0025,47535.0,-84.0,75.0,0.0574,2165.59,117388.586,283709.88,17.0,299502.9,54107.11,192634.66,71784.03,18050.992,189403.08,247209.86,71566.6,"PALEOZOIC","UNDIFFERENT","STERILE"
5133949.0,-3017431.2,5.0,0.0028,39672.1,-52.0,59.0,0.0121,4349.336,72774.73,150208.92,4.0,85859.35,173951.3,84261.9,32916.63,7311.5776,76745.82,146461.81,194385.6,"PROTEROZOIC","SEDIMENTARY","STERILE"
5317049.5,-2136782.8,-318.0,-3.0E-4,65474.2,-125.0,-46.0,0.0281,1756.6685,224982.02,13368.178,26.0,37818.24,125010.195,39346.668,1183.4319,12925.805,220156.12,64798.93,79585.48,"PROTEROZOIC","SEDIMENTARY","STERILE"
5277115.5,-1990292.6,-386.0,-0.0014,70996.5,-136.0,-103.0,0.0546,5285.6147,250311.98,16201.441,44.0,35855.453,64549.62,56457.47,21384.516,89468.17,329625.12,90823.31,72025.75,"PROTEROZOIC","PLUTONIC","STERILE"
5436869.5,-2590204.2,-384.0,-2.0E-4,69834.9,-128.0,-82.0,0.0682,2839.1973,333676.75,763.5945,15.0,117432.266,52840.137,61657.188,10151.015,79879.086,63940.75,119706.734,99758.27,"PROTEROZOIC","SEDIMENTARY","STERILE"
5063065.0,-3525854.2,18.0,0.003,41661.7,-37.0,83.0,0.0276,787.49097,101465.516,222702.95,99.0,582973.9,310088.53,129651.695,54933.027,49594.78,175255.19,415917.56,118412.03,"PROTEROZOIC","METAMORPHIC","GISEMENT"
5164190.5,-3051227.8,-85.0,0.0013,44437.9,-61.0,44.0,0.0233,12261.516,112747.76,123162.39,7.0,98297.83,146494.95,66691.35,8394.045,26445.604,89315.375,145481.3,228289.33,"PALEOZOIC","PLUTONIC","STERILE"
5193076.0,-3311236.2,-338.0,-0.0013,69396.2,-62.0,-97.0,0.0492,7596.9653,209549.5,302322.53,13.0,335883.75,88166.305,130844.92,11196.598,63453.17,79479.54,189970.84,44985.527,"PROTEROZOIC","PLUTONIC","STERILE"
5350363.0,-2786442.2,-353.0,-1.0E-4,70845.0,-108.0,-53.0,0.0394,8550.817,265915.03,3130.0095,9.0,190419.73,247157.02,153521.44,129994.96,12879.021,49890.625,16741.352,33414.93,"PROTEROZOIC","SEDIMENTARY","STERILE"
5166034.5,-3593542.2,-264.0,-8.0E-4,68418.9,-92.0,-51.0,0.0326,864.4107,211351.86,111158.45,143.0,605729.2,214214.42,143975.34,7461.9204,79034.87,78030.41,292692.72,135772.12,"PROTEROZOIC","PLUTONIC","STERILE"
5071213.5,-3416352.2,-9.0,0.0026,42808.8,-42.0,82.0,0.0259,2306.912,98916.234,311452.84,92.0,474811.22,228898.55,94693.41,130191.63,41512.426,152356.8,350330.84,65950.445,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5087667.0,-3597163.0,3.0,0.0031,43828.7,-30.0,115.0,0.032,2406.1172,134080.88,154275.02,112.0,638747.0,235308.3,167986.03,6382.156,101493.92,103850.0,359247.0,156943.2,"PROTEROZOIC","PLUTONIC","STERILE"
5238159.0,-2501092.0,-58.0,0.0021,45986.8,-53.0,71.0,0.0247,2241.2903,130247.91,154577.0,1.0,121146.91,223810.05,70364.125,71737.83,9186.072,5039.8037,100163.24,47044.47,"PALEOZOIC","SEDIMENTARY","STERILE"
5082947.5,-3599894.2,12.0,0.0029,43828.7,-30.0,106.0,0.0312,3447.6394,129746.78,156155.67,113.0,643233.7,235147.25,172663.5,11753.32,105006.2,100767.03,362332.66,161569.84,"PALEOZOIC","UNDIFFERENT","STERILE"
5076008.0,-3369471.0,39.0,0.0042,42451.5,-51.0,142.0,0.0231,2565.0781,99095.28,352609.47,33.0,428390.38,181778.3,111330.51,113866.93,44417.848,150365.36,320014.84,37418.156,"PALEOZOIC","UNDIFFERENT","STERILE"
5289977.5,-3037850.5,-332.0,0.0,69870.2,-118.0,-40.0,0.0277,3377.1113,226898.81,16053.458,13.0,48134.23,165313.44,49310.152,15153.505,6717.322,84965.35,98129.305,184620.31,"PROTEROZOIC","SEDIMENTARY","STERILE"
5203681.0,-2355145.2,4.0,0.0014,40626.4,-57.0,49.0,0.0062,2604.576,90744.89,154783.12,9.0,13959.415,315686.34,75501.84,103.51242,27803.084,106788.45,72922.13,49461.617,"PROTEROZOIC","SEDIMENTARY","STERILE"
5038415.0,-3453499.8,2.0,0.0022,41392.7,-31.0,30.0,0.0221,1612.3728,69898.97,295463.38,91.0,519741.66,270286.72,125714.375,130829.266,69252.516,191576.19,399037.03,100413.19,"PROTEROZOIC","PLUTONIC","STERILE"
5101181.5,-3346955.8,-57.0,0.002,47880.8,-77.0,81.0,0.0383,2898.542,121818.39,365765.38,12.0,400115.53,154834.8,110713.1,85228.13,23791.574,133453.36,286905.7,26187.219,"PALEOZOIC","UNDIFFERENT","STERILE"
5172893.5,-3041185.8,-89.0,0.0017,48200.2,-58.0,54.0,0.0279,4814.483,117347.19,112652.96,19.0,86112.78,158621.34,55003.76,1866.9907,34247.324,77310.98,132192.94,219103.55,"PALEOZOIC","PLUTONIC","STERILE"
5113026.0,-3505185.8,-73.0,0.0026,61854.1,-74.0,93.0,0.0319,3296.33,149183.64,213271.55,42.0,544956.1,297960.4,78127.54,40926.883,12774.169,150880.33,382998.2,66677.71,"PROTEROZOIC","PLUTONIC","STERILE"
5314725.5,-2066573.4,-356.0,-8.0E-4,65660.4,-126.0,-74.0,0.03,4631.775,247909.0,7844.0674,8.0,42065.855,92996.805,24220.69,2583.0354,24912.521,259837.9,31135.66,13028.697,"PALEOZOIC","SEDIMENTARY","STERILE"
5179993.0,-3017284.0,-82.0,0.0022,46879.9,-58.0,73.0,0.03,8890.743,116237.516,104217.24,18.0,61182.855,183554.94,39467.707,12865.696,38148.88,52429.71,109858.1,196420.58,"PALEOZOIC","UNDIFFERENT","STERILE"
5256205.0,-2931040.0,-242.0,8.0E-4,66269.1,-19.0,16.0,0.037,18973.428,177614.81,84813.12,1.0,26175.768,212624.53,82663.25,92849.914,51906.01,46008.855,9519.278,105634.98,"PALEOZOIC","VOLCANIC","STERILE"
5182962.0,-2938272.0,-59.0,0.002,44881.2,-48.0,71.0,0.0259,5242.8794,104371.984,131859.81,3.0,1984.9272,260348.36,73960.96,19781.613,35540.18,16959.37,75681.266,120029.98,"PROTEROZOIC","PLUTONIC","STERILE"
5086215.0,-3443130.8,-50.0,0.0023,43348.8,-42.0,84.0,0.0313,3681.0332,116458.99,280837.5,31.0,497163.12,250152.78,77163.734,107306.914,22870.896,142782.45,355881.78,51543.113,"PALEOZOIC","UNDIFFERENT","STERILE"
5260909.5,-2257731.2,-119.0,0.0012,46339.3,-101.0,47.0,0.0537,8289.187,152238.4,102498.48,12.0,39937.582,252590.8,7481.0723,25646.053,32633.365,161469.77,64573.418,44415.25,"PALEOZOIC","SEDIMENTARY","STERILE"
5370970.5,-2397451.0,-343.0,-1.0E-4,69716.6,-123.0,-58.0,0.0466,1828.2007,257251.4,24685.46,87.0,38754.64,168730.44,15577.17,5813.037,57463.027,34072.676,45530.723,15180.715,"PROTEROZOIC","SEDIMENTARY","STERILE"
5157624.5,-2807395.8,-5.0,0.0027,45488.5,-46.0,62.0,0.0193,2367.6157,73176.54,186626.5,14.0,130117.44,358983.44,150074.72,18022.205,13509.132,13626.481,111630.68,11334.669,"PROTEROZOIC","PLUTONIC","STERILE"
5162026.0,-2761476.5,16.0,0.0034,50005.7,-44.0,78.0,0.0217,7655.5083,77385.84,189984.44,16.0,174922.19,368726.03,108601.484,64131.418,10561.341,35118.07,107389.76,52234.477,"PROTEROZOIC","PLUTONIC","STERILE"
5284750.0,-2194042.5,-195.0,7.0E-4,61546.5,-96.0,24.0,0.0358,2315.1338,181393.9,55234.39,35.0,103554.37,189082.66,40423.348,1198.1862,31104.654,214393.95,16521.875,112046.54,"PROTEROZOIC","VOLCANIC","STERILE"
5437040.5,-2624258.5,-382.0,-2.0E-4,70821.0,-124.0,-82.0,0.0611,2531.7798,335779.75,10132.315,19.0,149700.58,84721.72,95564.31,9836.589,95248.55,49334.11,95481.67,98151.42,"PROTEROZOIC","SEDIMENTARY","STERILE"
5243513.5,-2021781.0,-244.0,4.0E-4,63046.3,-107.0,-11.0,0.04,2100.2205,204793.81,50048.95,21.0,35952.25,75200.48,30379.66,11145.574,103708.92,343566.62,112580.94,42483.496,"MESOZOIC","VOL_SEDIMENTARY","STERILE"
5118124.5,-3166117.0,-47.0,0.0025,42113.9,-69.0,77.0,0.0441,4850.66,112787.32,219172.62,17.0,222010.25,24454.254,157229.73,72227.98,819.95105,212940.19,235219.75,141169.05,"PALEOZOIC","VOLCANIC","STERILE"
5177397.5,-3109962.8,-158.0,0.0012,56143.0,-100.0,36.0,0.0411,4026.2104,147171.42,137663.52,9.0,152477.73,94069.96,76568.24,7548.181,48454.33,144591.25,187873.48,196088.89,"PROTEROZOIC","PLUTONIC","STERILE"
5085665.5,-3345227.2,-23.0,0.0025,42479.0,-50.0,96.0,0.0278,2296.0095,106206.8,372088.94,20.0,402418.66,156790.89,121425.23,100276.76,39361.875,148388.52,299655.75,19882.338,"PALEOZOIC","UNDIFFERENT","STERILE"
5307408.5,-2187397.0,-281.0,-2.0E-4,68006.8,-121.0,-27.0,0.0301,5407.041,204578.95,38830.86,38.0,88333.02,169956.45,63795.074,2806.8225,8455.055,199694.97,35549.062,125714.86,"PROTEROZOIC","SEDIMENTARY","STERILE"
5172787.0,-3060577.8,-103.0,0.0015,50114.2,-61.0,49.0,0.0291,12863.758,124240.55,117467.08,7.0,104936.92,140023.55,61359.793,1396.6649,35819.477,96294.92,147554.77,238366.3,"PALEOZOIC","PLUTONIC","STERILE"
5085269.0,-3112395.5,19.0,0.0027,34967.2,-36.0,39.0,0.0208,3977.788,62793.66,217993.33,21.0,189876.28,76035.11,160855.17,96135.945,41446.574,180531.11,244086.19,201768.28,"PALEOZOIC","SEDIMENTARY","STERILE"
5081911.5,-3650153.8,-11.0,0.0018,42025.1,-34.0,74.0,0.0279,744.9011,135869.16,131616.31,150.0,689373.3,193366.75,218232.23,1870.6179,93918.66,50553.16,345004.62,207519.81,"PALEOZOIC","UNDIFFERENT","STERILE"
5160149.5,-3033976.2,-59.0,0.0019,42579.6,-58.0,61.0,0.0217,7865.1724,102945.984,124399.19,19.0,83833.42,161973.98,64101.566,9490.964,20927.229,74610.21,135731.23,210809.52,"PROTEROZOIC","PLUTONIC","STERILE"
5197688.5,-2306713.8,6.0,0.0015,41987.3,-54.0,55.0,0.0154,13657.796,85762.71,153098.97,8.0,14044.351,331410.8,86129.81,4385.839,28904.754,144268.9,114009.64,34129.84,"PALEOZOIC","VOLCANIC","STERILE"
5253057.0,-1992924.4,-326.0,-6.0E-4,69333.0,-136.0,-66.0,0.0539,541.15015,229448.97,20740.086,49.0,43718.53,51200.41,32379.934,2011.1428,107881.74,349438.62,111088.0,71276.625,"PALEOZOIC","SEDIMENTARY","STERILE"
5282897.0,-2065515.5,-288.0,0.0,69063.6,-113.0,-29.0,0.0235,3368.8452,219595.3,29313.385,23.0,60904.18,124252.25,3617.967,15264.936,56467.773,288852.56,62952.918,1428.3877,"PROTEROZOIC","PLUTONIC","STERILE"
5339092.0,-2266493.0,-325.0,-4.0E-4,65045.1,-110.0,-58.0,0.0205,4595.643,229396.73,35878.73,74.0,62486.19,206801.33,54875.26,3900.836,7180.8716,129526.17,102875.28,93376.27,"PROTEROZOIC","VOLCANIC","STERILE"
5169542.5,-2922940.2,-20.0,0.0026,42183.0,-48.0,84.0,0.0197,6717.4478,90952.61,152023.95,3.0,17144.92,272467.88,93880.734,6032.119,22016.928,34978.21,90790.27,101774.695,"PALEOZOIC","SEDIMENTARY","STERILE"
5169126.0,-2954335.8,-53.0,0.0018,44617.0,-56.0,61.0,0.0211,0.00269,90535.99,133843.88,5.0,22631.873,241587.17,68971.27,5939.226,21737.447,24466.918,90538.92,132542.81,"PROTEROZOIC","SEDIMENTARY","STERILE"
5172867.5,-3043036.0,-89.0,0.0017,48200.2,-58.0,54.0,0.0279,6504.589,117927.78,112993.266,18.0,87902.47,156842.22,55723.69,1531.6561,34381.457,79117.44,133623.69,220938.72,"PALEOZOIC","PLUTONIC","STERILE"
